Gene stable ID	Protein stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Gene description
ENSG00000144535	ENSP00000392754	2	231961245	232344350	DIS3L2	DIS3 like 3'-5' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648]
ENSG00000144535	ENSP00000401700	2	231961245	232344350	DIS3L2	DIS3 like 3'-5' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648]
ENSG00000144535	ENSP00000408764	2	231961245	232344350	DIS3L2	DIS3 like 3'-5' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648]
ENSG00000135930	ENSP00000258416	2	232550674	232583644	EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]
ENSG00000135930		2	232550674	232583644	EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]
ENSG00000135930	ENSP00000387336	2	232550674	232583644	EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]
ENSG00000135930	ENSP00000386996	2	232550674	232583644	EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]
ENSG00000135930	ENSP00000386876	2	232550674	232583644	EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]
ENSG00000135930	ENSP00000387328	2	232550674	232583644	EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]
ENSG00000135930	ENSP00000386424	2	232550674	232583644	EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]
ENSG00000135930	ENSP00000386983	2	232550674	232583644	EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]
ENSG00000135930	ENSP00000390904	2	232550674	232583644	EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]
ENSG00000135930	ENSP00000389578	2	232550674	232583644	EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]
ENSG00000233392		2	240954617	240967451	UICLM	up-regulated in colorectal cancer liver metastasis [Source:HGNC Symbol;Acc:HGNC:54869]
ENSG00000101255	ENSP00000478194	20	362835	397559	TRIB3	tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228]
ENSG00000101255	ENSP00000217233	20	362835	397559	TRIB3	tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228]
ENSG00000101255	ENSP00000391873	20	362835	397559	TRIB3	tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228]
ENSG00000101255	ENSP00000415416	20	362835	397559	TRIB3	tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228]
ENSG00000270299	ENSP00000474279	20	646626	675800	AL121758.1	novel protein
ENSG00000089006		20	17941597	17968980	SNX5	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]
ENSG00000089006	ENSP00000366988	20	17941597	17968980	SNX5	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]
ENSG00000089006	ENSP00000366998	20	17941597	17968980	SNX5	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]
ENSG00000089006	ENSP00000479021	20	17941597	17968980	SNX5	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]
ENSG00000089006	ENSP00000404448	20	17941597	17968980	SNX5	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]
ENSG00000089006	ENSP00000406731	20	17941597	17968980	SNX5	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]
ENSG00000089006	ENSP00000475510	20	17941597	17968980	SNX5	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]
ENSG00000089006	ENSP00000476097	20	17941597	17968980	SNX5	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]
ENSG00000089006	ENSP00000475606	20	17941597	17968980	SNX5	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]
ENSG00000089006	ENSP00000475983	20	17941597	17968980	SNX5	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]
ENSG00000229976		20	39757202	39815097	AL118523.1	novel transcript
ENSG00000277270		20	61432868	61437630	AL160412.1	novel transcript
ENSG00000157540	ENSP00000495632	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000496748	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000494572	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000495571	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000494544	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000342690	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000493627	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000494698	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000412269	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000381932	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000495908	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000398483	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000493653	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000494897	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000495596	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000494536	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540	ENSP00000381929	21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000157540		21	37365573	37526358	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000185022		22	38200767	38216507	MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]
ENSG00000185022	ENSP00000345393	22	38200767	38216507	MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]
ENSG00000185022	ENSP00000391589	22	38200767	38216507	MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]
ENSG00000185022	ENSP00000416493	22	38200767	38216507	MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]
ENSG00000185022	ENSP00000384094	22	38200767	38216507	MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]
ENSG00000185022	ENSP00000441482	22	38200767	38216507	MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]
ENSG00000185022	ENSP00000388882	22	38200767	38216507	MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]
ENSG00000185022	ENSP00000442060	22	38200767	38216507	MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]
ENSG00000284669		3	39148281	39172952	AC092053.3	novel transcript, antisense CSRNP1
ENSG00000168036	ENSP00000494411	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000400508	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000496180	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000496067	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000385604	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495244	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000387455	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000496385	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000412219	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000496295	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000344456	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000379488	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000494422	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495794	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000379486	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495450	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000494845	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000411226	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000494849	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495286	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495161	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000493610	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000493533	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000496020	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036		3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000496649	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000494654	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000494263	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495719	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495426	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000496511	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495992	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000496021	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000494467	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000494914	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000493583	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000494053	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000494780	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000494677	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000409302	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495076	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495360	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000401599	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495287	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000496584	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168036	ENSP00000495552	3	41194741	41260096	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000230084		3	42601963	42654388	AC006059.1	novel transcript
ENSG00000151276	ENSP00000331157	3	65353525	66038834	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]
ENSG00000151276	ENSP00000385450	3	65353525	66038834	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]
ENSG00000151276	ENSP00000418177	3	65353525	66038834	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]
ENSG00000151276	ENSP00000420323	3	65353525	66038834	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]
ENSG00000151276	ENSP00000418862	3	65353525	66038834	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]
ENSG00000151276	ENSP00000424369	3	65353525	66038834	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]
ENSG00000151276	ENSP00000420796	3	65353525	66038834	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]
ENSG00000151276		3	65353525	66038834	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]
ENSG00000151276	ENSP00000418044	3	65353525	66038834	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]
ENSG00000151276	ENSP00000477591	3	65353525	66038834	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]
ENSG00000151276	ENSP00000480920	3	65353525	66038834	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]
ENSG00000240891	ENSP00000490816	3	111674676	111846447	PLCXD2	phosphatidylinositol specific phospholipase C X domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26462]
ENSG00000240891	ENSP00000377511	3	111674676	111846447	PLCXD2	phosphatidylinositol specific phospholipase C X domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26462]
ENSG00000240891	ENSP00000420686	3	111674676	111846447	PLCXD2	phosphatidylinositol specific phospholipase C X domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26462]
ENSG00000240891		3	111674676	111846447	PLCXD2	phosphatidylinositol specific phospholipase C X domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26462]
ENSG00000172667	ENSP00000498847	3	178960121	179072215	ZMAT3	zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]
ENSG00000172667	ENSP00000311221	3	178960121	179072215	ZMAT3	zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]
ENSG00000172667	ENSP00000396506	3	178960121	179072215	ZMAT3	zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]
ENSG00000172667	ENSP00000398920	3	178960121	179072215	ZMAT3	zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]
ENSG00000185619	ENSP00000416279	4	705748	770640	PCGF3	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
ENSG00000185619	ENSP00000354724	4	705748	770640	PCGF3	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
ENSG00000185619		4	705748	770640	PCGF3	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
ENSG00000185619	ENSP00000383015	4	705748	770640	PCGF3	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
ENSG00000185619	ENSP00000401431	4	705748	770640	PCGF3	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
ENSG00000185619	ENSP00000420489	4	705748	770640	PCGF3	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
ENSG00000185619	ENSP00000402946	4	705748	770640	PCGF3	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
ENSG00000185619	ENSP00000405840	4	705748	770640	PCGF3	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
ENSG00000185619	ENSP00000398493	4	705748	770640	PCGF3	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
ENSG00000185619	ENSP00000479441	4	705748	770640	PCGF3	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
ENSG00000185818	ENSP00000413064	4	2059327	2069089	NAT8L	N-acetyltransferase 8 like [Source:HGNC Symbol;Acc:HGNC:26742]
ENSG00000249673		4	2934882	2961738	NOP14-AS1	NOP14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20205]
ENSG00000282278	ENSP00000423325	4	53377839	54295272	AC058822.1	novel FIP1L1-PDGFRA fusion protein
ENSG00000153130	ENSP00000377755	4	140257286	140385726	SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000153130	ENSP00000345262	4	140257286	140385726	SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000153130	ENSP00000426810	4	140257286	140385726	SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000153130	ENSP00000424605	4	140257286	140385726	SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000153130	ENSP00000477352	4	140257286	140385726	SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000153130	ENSP00000426649	4	140257286	140385726	SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000153130	ENSP00000377751	4	140257286	140385726	SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000153130	ENSP00000424688	4	140257286	140385726	SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000153130	ENSP00000421355	4	140257286	140385726	SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000153130	ENSP00000477812	4	140257286	140385726	SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000153130	ENSP00000377753	4	140257286	140385726	SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000287544		4	176844493	177301253	AC097518.2	novel transcript
ENSG00000067113	ENSP00000264775	5	55424854	55534969	PLPP1	phospholipid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9228]
ENSG00000067113	ENSP00000302229	5	55424854	55534969	PLPP1	phospholipid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9228]
ENSG00000067113		5	55424854	55534969	PLPP1	phospholipid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9228]
ENSG00000067113	ENSP00000425052	5	55424854	55534969	PLPP1	phospholipid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9228]
ENSG00000064652		5	122843439	123029354	SNX24	sorting nexin 24 [Source:HGNC Symbol;Acc:HGNC:21533]
ENSG00000064652	ENSP00000261369	5	122843439	123029354	SNX24	sorting nexin 24 [Source:HGNC Symbol;Acc:HGNC:21533]
ENSG00000064652	ENSP00000424149	5	122843439	123029354	SNX24	sorting nexin 24 [Source:HGNC Symbol;Acc:HGNC:21533]
ENSG00000064652	ENSP00000378837	5	122843439	123029354	SNX24	sorting nexin 24 [Source:HGNC Symbol;Acc:HGNC:21533]
ENSG00000064652	ENSP00000422535	5	122843439	123029354	SNX24	sorting nexin 24 [Source:HGNC Symbol;Acc:HGNC:21533]
ENSG00000064652	ENSP00000422184	5	122843439	123029354	SNX24	sorting nexin 24 [Source:HGNC Symbol;Acc:HGNC:21533]
ENSG00000064652	ENSP00000425919	5	122843439	123029354	SNX24	sorting nexin 24 [Source:HGNC Symbol;Acc:HGNC:21533]
ENSG00000158985	ENSP00000426779	5	131245493	131398447	CDC42SE2	CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]
ENSG00000158985	ENSP00000353706	5	131245493	131398447	CDC42SE2	CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]
ENSG00000158985		5	131245493	131398447	CDC42SE2	CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]
ENSG00000158985	ENSP00000427421	5	131245493	131398447	CDC42SE2	CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]
ENSG00000158985	ENSP00000425292	5	131245493	131398447	CDC42SE2	CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]
ENSG00000158985	ENSP00000378667	5	131245493	131398447	CDC42SE2	CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]
ENSG00000239642	ENSP00000488457	5	131806990	131945698	MEIKIN	meiotic kinetochore factor [Source:HGNC Symbol;Acc:HGNC:51253]
ENSG00000239642	ENSP00000488568	5	131806990	131945698	MEIKIN	meiotic kinetochore factor [Source:HGNC Symbol;Acc:HGNC:51253]
ENSG00000239642		5	131806990	131945698	MEIKIN	meiotic kinetochore factor [Source:HGNC Symbol;Acc:HGNC:51253]
ENSG00000239642	ENSP00000481155	5	131806990	131945698	MEIKIN	meiotic kinetochore factor [Source:HGNC Symbol;Acc:HGNC:51253]
ENSG00000281938	ENSP00000415140	5	131807143	132011637	AC034228.3	novel transcript
ENSG00000281938	ENSP00000498837	5	131807143	132011637	AC034228.3	novel transcript
ENSG00000273345		5	134205614	134371044	AC104109.4	novel transcript
ENSG00000146021	ENSP00000424828	5	137617500	137736089	KLHL3	kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354]
ENSG00000146021	ENSP00000422099	5	137617500	137736089	KLHL3	kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354]
ENSG00000146021	ENSP00000312397	5	137617500	137736089	KLHL3	kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354]
ENSG00000146021		5	137617500	137736089	KLHL3	kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354]
ENSG00000146021	ENSP00000423585	5	137617500	137736089	KLHL3	kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354]
ENSG00000146021	ENSP00000426173	5	137617500	137736089	KLHL3	kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354]
ENSG00000253968		5	173383941	173451591	AC016573.1	novel transcript
ENSG00000250992		5	176036593	176042888	AC139491.3	novel transcript
ENSG00000124496	ENSP00000362013	6	42224931	42452051	TRERF1	transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]
ENSG00000124496	ENSP00000339438	6	42224931	42452051	TRERF1	transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]
ENSG00000124496	ENSP00000346285	6	42224931	42452051	TRERF1	transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]
ENSG00000124496	ENSP00000439689	6	42224931	42452051	TRERF1	transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]
ENSG00000124496	ENSP00000362008	6	42224931	42452051	TRERF1	transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]
ENSG00000196284	ENSP00000436411	6	44809317	45377953	SUPT3H	SPT3 homolog, SAGA and STAGA complex component [Source:HGNC Symbol;Acc:HGNC:11466]
ENSG00000196284	ENSP00000360515	6	44809317	45377953	SUPT3H	SPT3 homolog, SAGA and STAGA complex component [Source:HGNC Symbol;Acc:HGNC:11466]
ENSG00000196284	ENSP00000360514	6	44809317	45377953	SUPT3H	SPT3 homolog, SAGA and STAGA complex component [Source:HGNC Symbol;Acc:HGNC:11466]
ENSG00000196284	ENSP00000360513	6	44809317	45377953	SUPT3H	SPT3 homolog, SAGA and STAGA complex component [Source:HGNC Symbol;Acc:HGNC:11466]
ENSG00000196284		6	44809317	45377953	SUPT3H	SPT3 homolog, SAGA and STAGA complex component [Source:HGNC Symbol;Acc:HGNC:11466]
ENSG00000196284	ENSP00000501386	6	44809317	45377953	SUPT3H	SPT3 homolog, SAGA and STAGA complex component [Source:HGNC Symbol;Acc:HGNC:11466]
ENSG00000196284	ENSP00000490652	6	44809317	45377953	SUPT3H	SPT3 homolog, SAGA and STAGA complex component [Source:HGNC Symbol;Acc:HGNC:11466]
ENSG00000065615	ENSP00000358695	6	83859656	83967423	CYB5R4	cytochrome b5 reductase 4 [Source:HGNC Symbol;Acc:HGNC:20147]
ENSG00000065615	ENSP00000358693	6	83859656	83967423	CYB5R4	cytochrome b5 reductase 4 [Source:HGNC Symbol;Acc:HGNC:20147]
